Date,VTI,IUSV,VBR,VEA,VWO,SHV,STIP,AGG,IBND,EMB
2016-06-14,96.6962890625,38.97726821899414,94.1164779663086,29.90178680419922,29.09161376953125,104.41038513183594,90.26852416992188,98.2115478515625,31.9941349029541,87.60374450683594
2016-06-15,96.59588623046875,38.96843338012695,94.25194549560547,30.10078239440918,29.36122703552246,104.41038513183594,90.4201889038086,98.42280578613281,32.169761657714844,87.94947814941406
2016-06-16,96.87882232666016,39.02737045288086,94.0532455444336,30.109434127807617,29.291648864746094,104.4387435913086,90.28640747070312,98.48442840576172,32.052669525146484,87.96517181396484
2016-06-17,96.55938720703125,39.068634033203125,94.36032104492188,30.39496421813965,29.422109603881836,104.4387435913086,90.2953109741211,98.41403198242188,32.12095642089844,87.87874603271484
2016-06-20,97.21649932861328,39.32503890991211,95.25443267822266,31.10443115234375,29.84825325012207,104.4198226928711,90.22393798828125,98.14112091064453,32.26732635498047,88.47589874267578
2016-06-21,97.4264144897461,39.45177459716797,95.21831512451172,31.346683502197266,30.074384689331055,104.4198226928711,90.09011840820312,98.0706787109375,32.189273834228516,88.40520477294922
2016-06-22,97.20736694335938,39.375144958496094,95.01962280273438,31.294775009155273,30.117870330810547,104.4387435913086,90.18827056884766,98.13231658935547,32.27709197998047,88.79022979736328
2016-06-23,98.54898834228516,39.94691848754883,96.67237091064453,32.116729736328125,30.865819931030273,104.41038513183594,90.22393798828125,97.96505737304688,32.46247863769531,89.00238800048828
2016-06-24,94.96224212646484,38.46149826049805,92.8430404663086,29.48648452758789,29.11771011352539,104.46713256835938,90.34881591796875,98.49325561523438,31.691638946533203,88.24809265136719
2016-06-27,93.07303619384766,37.63922119140625,89.8988037109375,28.91543960571289,28.813308715820312,104.46713256835938,90.33990478515625,98.8894271850586,31.408693313598633,88.51521301269531
2016-06-28,94.77971649169922,38.317081451416016,91.52445983886719,29.68547821044922,29.6395320892334,104.4482192993164,90.43802642822266,99.01266479492188,31.516019821166992,89.16742706298828
2016-06-29,96.47726440429688,39.03621292114258,93.40299224853516,30.22191047668457,30.335294723510742,104.4482192993164,90.44696807861328,98.9422378540039,31.691638946533203,90.06316375732422
2016-06-30,97.80062103271484,39.572608947753906,95.10993957519531,30.593955993652344,30.639690399169922,104.47657775878906,90.56290435791016,99.14471435546875,31.74044418334961,90.47958374023438
2016-07-01,97.99226379394531,39.746498107910156,95.43506622314453,30.663169860839844,30.865819931030273,104.4974136352539,90.66999053955078,99.35816192626953,31.789222717285156,90.82614135742188
2016-07-05,97.26214599609375,39.260196685791016,93.92681121826172,30.057523727416992,30.25702476501465,104.47845458984375,90.74134063720703,99.62274932861328,31.8380126953125,91.03137969970703
2016-07-06,97.85537719726562,39.49626922607422,94.44160461425781,30.06616973876953,30.25702476501465,104.45011138916016,90.75916290283203,99.80799865722656,31.808731079101562,91.15768432617188
2016-07-07,97.80973815917969,39.38357162475586,94.50482177734375,29.936384201049805,30.126569747924805,104.47845458984375,90.74134063720703,99.73743438720703,31.798974990844727,91.12609100341797
2016-07-08,99.3338623046875,40.033042907714844,96.30208587646484,30.351699829101562,30.796239852905273,104.46902465820312,90.70565795898438,99.88733673095703,31.8282527923584,91.85231018066406
2016-07-11,99.74458312988281,40.196163177490234,97.10587310791016,30.766990661621094,31.0484561920166,104.45011138916016,90.58075714111328,99.62274932861328,31.8380126953125,92.11283111572266
2016-07-12,100.57508850097656,40.61134338378906,98.42447662353516,31.199607849121094,31.52678871154785,104.45954895019531,90.55402374267578,99.3228759765625,31.867279052734375,91.7970962524414
2016-07-13,100.52033233642578,40.623199462890625,98.30706024169922,31.173654556274414,31.4746036529541,104.45011138916016,90.58966827392578,99.46399688720703,32.11122131347656,91.84444427490234
2016-07-14,101.00404357910156,40.84265899658203,98.46961975097656,31.441869735717773,31.90946388244629,104.45011138916016,90.55402374267578,99.37580108642578,32.23805618286133,91.88392639160156
2016-07-15,100.89454650878906,40.836734771728516,98.70446014404297,31.2861270904541,31.796396255493164,104.45954895019531,90.52725982666016,99.01419067382812,31.9843692779541,91.86024475097656
2016-07-18,101.17744445800781,40.919769287109375,98.78571319580078,31.355348587036133,32.0746955871582,104.45954895019531,90.50941467285156,99.03180694580078,32.09170913696289,91.73392486572266
2016-07-19,100.97665405273438,40.78929138183594,98.49671173095703,31.10443115234375,31.796396255493164,104.45011138916016,90.46478271484375,99.23468017578125,31.9941349029541,91.75762176513672
2016-07-20,101.51512908935547,40.91087341308594,98.96635437011719,31.329387664794922,31.961637496948242,104.45011138916016,90.37560272216797,99.146484375,31.96486473083496,91.71813201904297
2016-07-21,101.11357116699219,40.78929138183594,98.53284454345703,31.251523971557617,31.874666213989258,104.45954895019531,90.4201889038086,99.23468017578125,31.945348739624023,91.71813201904297
2016-07-22,101.5972671508789,40.94053649902344,99.15602111816406,31.268821716308594,32.08340072631836,104.45011138916016,90.36666107177734,99.25231170654297,31.769716262817383,91.72605895996094
2016-07-25,101.33257293701172,40.78335189819336,98.87602996826172,31.2169132232666,31.822490692138672,104.45954895019531,90.2953109741211,99.13763427734375,31.89653968811035,91.49710845947266
2016-07-26,101.44210815429688,40.925697326660156,99.44502258300781,31.36399269104004,32.013824462890625,104.45011138916016,90.26852416992188,99.13763427734375,31.85753059387207,91.23658752441406
2016-07-27,101.32347869873047,40.76555633544922,99.02955627441406,31.50242805480957,32.05730438232422,104.46902465820312,90.32205200195312,99.42869567871094,32.11122131347656,91.64707946777344
2016-07-28,101.45124816894531,40.76555633544922,99.16504669189453,31.50242805480957,32.03990936279297,104.45954895019531,90.34881591796875,99.41990661621094,32.15999221801758,91.42607116699219
2016-07-29,101.68855285644531,40.90790939331055,99.52629089355469,31.865821838378906,32.21385955810547,104.47845458984375,90.47372436523438,99.68450927734375,32.452735900878906,91.71813201904297
2016-08-01,101.55165100097656,40.632110595703125,99.1018295288086,31.684125900268555,32.092098236083984,104.47846221923828,90.26238250732422,99.45209503173828,32.46247863769531,91.37010955810547
2016-08-02,100.78500366210938,40.31181335449219,97.91869354248047,31.52838897705078,31.918161392211914,104.47846221923828,90.14601135253906,99.16049194335938,32.511253356933594,91.15606689453125
2016-08-03,101.15919494628906,40.516441345214844,98.74959564208984,31.40724754333496,32.092098236083984,104.45954132080078,90.31613159179688,99.26654052734375,32.2868537902832,91.28287506103516
